,afterHoursDistance,afterHoursDrivingDuration,afterHoursEnd,afterHoursStart,afterHoursStopDuration,averageSpeed,distance,drivingDuration,engineHours,idlingDuration,isSeatBeltOff,maximumSpeed,nextTripStart,speedRange1,speedRange1Duration,speedRange2,speedRange2Duration,speedRange3,speedRange3Duration,start,stop,stopDuration,stopPoint,workDistance,workDrivingDuration,workStopDuration,device,driver,id
52,0.0,00:00:00,False,False,00:00:00,10.979796,1.2655344,00:06:54.937000,65076534.937,00:09:22,False,42,2022-06-06 15:32:40+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:16:23.063000+00:00,2022-06-06 15:23:18+00:00,00:09:22,"{'x': -73.69805145263672, 'y': 45.45779037475586}",1.2655344,00:06:54.937000,00:09:22,{'id': 'b5D'},UnknownDriverId,b13B4836
53,0.0,00:00:00,False,False,00:00:00,3.6767316,0.12045075,00:01:57.937000,61916040.0,00:00:24,False,10,2022-06-06 17:01:32.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:21:29.063000+00:00,2022-06-06 15:23:27+00:00,01:38:05.063000,"{'x': -73.6695785522461, 'y': 45.4967041015625}",0.12045075,00:01:57.937000,01:38:05.063000,{'id': 'b5F'},"{'id': 'b5E', 'isDriver': True}",b13B5AAF
54,0.0,00:00:00,False,False,00:00:00,9.119632,0.31142783,00:02:02.937000,2001240.0,00:04:13,False,20,2022-06-06 15:28:57.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:21:28.063000+00:00,2022-06-06 15:23:31+00:00,00:05:26.063000,"{'x': -72.70489501953125, 'y': 45.3088493347168}",0.31142783,00:02:02.937000,00:05:26.063000,{'id': 'b1459'},"{'id': 'b61', 'isDriver': True}",b13B47BE
55,0.0,00:00:00,False,False,00:00:00,12.0339985,0.43769324,00:02:10.937000,57690720.0,00:00:13,False,35,2022-06-06 15:30:06.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:22:59.063000+00:00,2022-06-06 15:25:10+00:00,00:04:56.063000,"{'x': -74.70914459228516, 'y': 45.0452995300293}",0.43769324,00:02:10.937000,00:04:56.063000,{'id': 'bA'},"{'id': 'b1BC', 'isDriver': True}",b13B47A0
56,0.0,00:00:00,False,False,00:00:00,21.820585,4.679303,00:12:52,608040.0,00:00:02,False,68,2022-06-06 15:26:05.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:12:25+00:00,2022-06-06 15:25:17+00:00,00:00:48.063000,"{'x': -74.68559265136719, 'y': 45.06101608276367}",4.679303,00:12:52,00:00:48.063000,{'id': 'bB0'},"{'id': 'b73', 'isDriver': True}",b13B4674
57,0.0,00:00:00,False,False,00:00:00,12.364595,0.6937912,00:03:22,5661000.0,00:00:50,False,35,2022-06-06 15:31:57.127000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:21:57+00:00,2022-06-06 15:25:19+00:00,00:06:38.127000,"{'x': -73.70204162597656, 'y': 45.455360412597656}",0.6937912,00:03:22,00:06:38.127000,{'id': 'bB8'},UnknownDriverId,b13B481D
58,0.0,00:00:00,False,False,00:00:00,3.0252495,0.46208417,00:09:09.873000,58284720.0,00:02:25,False,16,2022-06-06 17:39:48.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:16:14.127000+00:00,2022-06-06 15:25:24+00:00,02:14:24.063000,"{'x': -73.71481323242188, 'y': 45.57352828979492}",0.46208417,00:09:09.873000,02:14:24.063000,{'id': 'b5C'},UnknownDriverId,b13B62BE
59,0.0,00:00:00,False,False,00:00:00,8.347377,1.4467325,00:10:23.937000,1544760.0,00:00:04,False,72,2022-06-06 15:32:04.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:15:15.063000+00:00,2022-06-06 15:25:39+00:00,00:06:25.063000,"{'x': -73.70204162597656, 'y': 45.455360412597656}",1.4467325,00:10:23.937000,00:06:25.063000,{'id': 'b145A'},"{'id': 'b6D', 'isDriver': True}",b13B47B8
60,0.0,00:00:00,False,False,00:00:00,70.18442,67.92292,00:58:04,35919720.0,00:08:13,False,100,2022-06-06 15:35:43.127000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 14:27:48+00:00,2022-06-06 15:25:52+00:00,00:09:51.127000,"{'x': -73.70989990234375, 'y': 45.4566650390625}",67.92292,00:58:04,00:09:51.127000,{'id': 'b3B'},"{'id': 'b60', 'isDriver': True}",b13B48F2
61,0.0,00:00:00,False,False,00:00:00,3.216974,0.025077207,00:00:28.063000,67727880.0,00:00:00,False,11,2022-06-06 15:26:45.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:25:24+00:00,2022-06-06 15:25:52.063000+00:00,00:00:53,"{'x': -79.65882873535156, 'y': 43.79939651489258}",0.025077207,00:00:28.063000,00:00:53,{'id': 'b1'},"{'id': 'b134', 'isDriver': True}",b13B46D9
62,0.0,00:00:00,False,False,00:00:00,24.334578,10.693695,00:26:22,13904220.937,00:04:45,False,83,2022-06-06 15:31:54+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:00:47+00:00,2022-06-06 15:27:09+00:00,00:04:45,"{'x': -73.70352935791016, 'y': 45.45502853393555}",10.693695,00:26:22,00:04:45,{'id': 'b70'},UnknownDriverId,b13B47C3
63,0.0,00:00:00,False,False,00:00:00,10.178312,0.23448852,00:01:22.937000,20974680.0,00:00:05,False,22,2022-06-06 15:31:11.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:26:07.063000+00:00,2022-06-06 15:27:30+00:00,00:03:41.063000,"{'x': -73.70198822021484, 'y': 45.45520782470703}",0.23448852,00:01:22.937000,00:03:41.063000,{'id': 'b48'},"{'id': 'b6C', 'isDriver': True}",b13B47E8
64,0.0,00:00:00,False,False,00:00:00,6.648572,0.18641303,00:01:40.937000,608400.0,00:07:06,False,20,2022-06-06 15:57:53+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:26:05.063000+00:00,2022-06-06 15:27:46+00:00,00:30:07,"{'x': -74.6866683959961, 'y': 45.06104278564453}",0.18641303,00:01:40.937000,00:30:07,{'id': 'bB0'},"{'id': 'b73', 'isDriver': True}",b13B4DEE
65,0.0,00:00:00,False,False,00:00:00,1.8509799,0.16086712,00:05:12.873000,99658440.0,00:00:39,False,8,2022-06-06 15:52:05.127000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:22:44.127000+00:00,2022-06-06 15:27:57+00:00,00:24:08.127000,"{'x': -70.70527648925781, 'y': 46.887908935546875}",0.16086712,00:05:12.873000,00:24:08.127000,{'id': 'b6D'},UnknownDriverId,b13B4C6C
66,0.0,00:00:00,False,False,00:00:00,2.2835577,0.04182526,00:01:05.937000,60302880.0,00:00:39,False,7,2022-06-06 15:34:11.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:26:53.063000+00:00,2022-06-06 15:27:59+00:00,00:06:12.063000,"{'x': -72.89508056640625, 'y': 45.510169982910156}",0.04182526,00:01:05.937000,00:06:12.063000,{'id': 'b37'},UnknownDriverId,b13B486A
67,0.0,00:00:00,False,False,00:00:00,46.635876,19.470478,00:25:03,68502240.0,01:32:24,False,105,2022-06-06 17:00:30+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:03:03+00:00,2022-06-06 15:28:06+00:00,01:32:24,"{'x': -74.09502410888672, 'y': 45.70539474487305}",19.470478,00:25:03,01:32:24,{'id': 'b71'},"{'id': 'b116', 'isDriver': True}",b13B5A0A
68,0.0,00:00:00,False,False,00:00:00,5.155487,0.07867417,00:00:54.937000,57478680.0,00:04:18,False,16,2022-06-06 15:36:14+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:27:25.063000+00:00,2022-06-06 15:28:20+00:00,00:07:54,"{'x': -73.6689682006836, 'y': 45.496395111083984}",0.07867417,00:00:54.937000,00:07:54,{'id': 'b2'},"{'id': 'b17A', 'isDriver': True}",b13B4966
69,0.0,00:00:00,False,False,00:00:00,33.731483,11.656101,00:20:44,39273840.0,00:01:51,False,88,2022-06-06 15:36:24.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:07:46+00:00,2022-06-06 15:28:30+00:00,00:07:54.063000,"{'x': -73.73235321044922, 'y': 45.45280075073242}",11.656101,00:20:44,00:07:54.063000,{'id': 'b38'},UnknownDriverId,b13B48BE
70,0.0,00:00:00,False,False,00:00:00,3.226136,0.077068806,00:01:26,59622891.873,00:03:40,False,10,2022-06-06 15:32:16+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:27:10+00:00,2022-06-06 15:28:36+00:00,00:03:40,"{'x': -73.70342254638672, 'y': 45.467315673828125}",0.077068806,00:01:26,00:03:40,{'id': 'bC6'},UnknownDriverId,b13B4825
71,0.0,00:00:00,False,False,00:00:00,14.160118,0.2084684,00:00:53,42677640.0,00:01:20,False,24,2022-06-06 15:38:58.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:29:35+00:00,2022-06-06 15:30:28+00:00,00:08:30.063000,"{'x': -73.69100952148438, 'y': 45.459251403808594}",0.2084684,00:00:53,00:08:30.063000,{'id': 'b42'},"{'id': 'b88', 'isDriver': True}",b13B4982
72,0.0,00:00:00,False,False,00:00:00,2.9024825,0.13620463,00:02:48.937000,41530128.937,00:03:08,False,16,2022-06-06 15:33:40+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:27:43.063000+00:00,2022-06-06 15:30:32+00:00,00:03:08,"{'x': -71.96490478515625, 'y': 45.411659240722656}",0.13620463,00:02:48.937000,00:03:08,{'id': 'b3F'},"{'id': 'b23', 'isDriver': True}",b13B4865
73,0.0,00:00:00,False,False,00:00:00,22.806955,20.684242,00:54:24.937000,362160.0,00:00:04,False,81,2022-06-06 15:53:54.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 14:36:41.063000+00:00,2022-06-06 15:31:06+00:00,00:22:48.063000,"{'x': -73.70219421386719, 'y': 45.45474624633789}",20.684242,00:54:24.937000,00:22:48.063000,{'id': 'bC'},"{'id': 'b16F', 'isDriver': True}",b13B4C8A
74,0.0,00:00:00,False,False,00:00:00,18.481823,2.3352451,00:07:34.873000,25302694.873,00:04:10,False,70,2022-06-06 15:35:23+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:23:38.127000+00:00,2022-06-06 15:31:13+00:00,00:04:10,"{'x': -73.71942138671875, 'y': 45.57834243774414}",2.3352451,00:07:34.873000,00:04:10,{'id': 'bCA'},UnknownDriverId,b13B48BC
75,0.0,00:00:00,False,False,00:00:00,7.0943027,0.13979127,00:01:10.937000,57690790.937,00:05:32,False,22,2022-06-06 15:36:49+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:30:06.063000+00:00,2022-06-06 15:31:17+00:00,00:05:32,"{'x': -74.71044921875, 'y': 45.044837951660156}",0.13979127,00:01:10.937000,00:05:32,{'id': 'bA'},"{'id': 'b1BC', 'isDriver': True}",b13B492D
76,0.0,00:00:00,False,False,00:00:00,62.55723,197.76553,03:09:40.873000,19746360.0,00:00:05,False,105,2022-06-06 15:52:57.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 12:22:15.127000+00:00,2022-06-06 15:31:56+00:00,00:21:01.063000,"{'x': -72.28787231445312, 'y': 46.45695877075195}",197.76553,03:09:40.873000,00:21:01.063000,{'id': 'b47'},"{'id': 'b11F', 'isDriver': True}",b13B4C53
77,0.0,00:00:00,False,False,00:00:00,1.5054586,0.08235569,00:03:16.937000,2001600.0,00:00:09,False,7,2022-06-06 15:35:11.127000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:28:57.063000+00:00,2022-06-06 15:32:14+00:00,00:02:57.127000,"{'x': -72.70423126220703, 'y': 45.308773040771484}",0.08235569,00:03:16.937000,00:02:57.127000,{'id': 'b1459'},"{'id': 'b61', 'isDriver': True}",b13B48CF
78,0.0,00:00:00,False,False,00:00:00,30.744541,2.2967625,00:04:28.937000,3453748.937,00:04:19,False,70,2022-06-06 15:36:52+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:28:04.063000+00:00,2022-06-06 15:32:33+00:00,00:04:19,"{'x': -75.67713165283203, 'y': 45.50443649291992}",2.2967625,00:04:28.937000,00:04:19,{'id': 'bA4'},"{'id': 'b69', 'isDriver': True}",b13B48D2
79,0.0,00:00:00,False,False,00:00:00,4.7656884,0.04500928,00:00:34,59623200.0,00:08:08,False,12,2022-06-06 15:45:35+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:32:16+00:00,2022-06-06 15:32:50+00:00,00:12:45,"{'x': -73.70329284667969, 'y': 45.46700668334961}",0.04500928,00:00:34,00:12:45,{'id': 'bC6'},UnknownDriverId,b13B4AAB
80,0.0,00:00:00,False,False,00:00:00,8.221895,0.22610213,00:01:39,13904280.0,00:07:27,False,13,2022-06-06 15:53:35+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:31:54+00:00,2022-06-06 15:33:33+00:00,00:20:02,"{'x': -73.70170593261719, 'y': 45.45497512817383}",0.22610213,00:01:39,00:20:02,{'id': 'b70'},UnknownDriverId,b13B4CEB
81,0.0,00:00:00,False,False,00:00:00,11.278666,0.7642455,00:04:03.937000,36881280.0,00:00:08,False,50,2022-06-06 15:39:24.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:29:39.063000+00:00,2022-06-06 15:33:43+00:00,00:05:41.063000,"{'x': -73.70245361328125, 'y': 45.45530700683594}",0.7642455,00:04:03.937000,00:05:41.063000,{'id': 'bCB'},UnknownDriverId,b13B49D6
82,0.0,00:00:00,False,False,00:00:00,12.71971,1.4837437,00:06:59.937000,67728240.0,00:00:04,False,29,2022-06-06 15:38:24.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:26:45.063000+00:00,2022-06-06 15:33:45+00:00,00:04:39.063000,"{'x': -79.65660095214844, 'y': 43.80313491821289}",1.4837437,00:06:59.937000,00:04:39.063000,{'id': 'b1'},"{'id': 'b134', 'isDriver': True}",b13B49A0
83,0.0,00:00:00,False,False,00:00:00,10.697436,1.5838149,00:08:53,48300932.98,00:12:29,False,57,2022-06-06 15:46:18+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:24:56+00:00,2022-06-06 15:33:49+00:00,00:12:29,"{'x': -73.71005249023438, 'y': 45.45658874511719}",1.5838149,00:08:53,00:12:29,{'id': 'b35'},UnknownDriverId,b13B4B26
84,0.0,00:00:00,False,False,00:00:00,35.080532,20.921026,00:35:46.937000,41283000.0,00:00:09,False,92,2022-06-06 16:05:21.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 14:58:07.063000+00:00,2022-06-06 15:33:54+00:00,00:31:27.063000,"{'x': -73.70232391357422, 'y': 45.455257415771484}",20.921026,00:35:46.937000,00:31:27.063000,{'id': 'bDE'},UnknownDriverId,b13B4FB0
85,0.0,00:00:00,False,False,00:00:00,8.883058,1.3892115,00:09:23,39691080.0,00:01:41,False,39,2022-06-06 15:55:09.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:24:56+00:00,2022-06-06 15:34:19+00:00,00:20:50.063000,"{'x': -73.66553497314453, 'y': 45.49673080444336}",1.3892115,00:09:23,00:20:50.063000,{'id': 'b26'},UnknownDriverId,b13B4CD1
86,0.0,00:00:00,False,False,00:00:00,6.2606,0.27640027,00:02:38.937000,1545120.0,00:07:42,False,16,2022-06-06 15:51:54.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:32:04.063000+00:00,2022-06-06 15:34:43+00:00,00:17:11.063000,"{'x': -73.70329284667969, 'y': 45.45497512817383}",0.27640027,00:02:38.937000,00:17:11.063000,{'id': 'b145A'},"{'id': 'b6D', 'isDriver': True}",b13B4C3A
87,0.0,00:00:00,False,False,00:00:00,51.153496,50.215683,00:58:54,51339932.973,00:06:52,False,105,2022-06-06 15:41:38+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 14:35:52+00:00,2022-06-06 15:34:46+00:00,00:06:52,"{'x': -73.67024993896484, 'y': 45.4969596862793}",50.215683,00:58:54,00:06:52,{'id': 'b3A'},UnknownDriverId,b13B4A33
88,0.0,00:00:00,False,False,00:00:00,2.8433547,0.028383788,00:00:35.937000,60303240.0,00:00:11,False,3,2022-06-06 16:10:08.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:34:11.063000+00:00,2022-06-06 15:34:47+00:00,00:35:21.063000,"{'x': -72.89505004882812, 'y': 45.510169982910156}",0.028383788,00:00:35.937000,00:35:21.063000,{'id': 'b37'},UnknownDriverId,b13B5029
89,0.0,00:00:00,False,False,00:00:00,40.070015,16.128181,00:24:09,43478280.0,00:10:08,False,87,2022-06-06 15:49:43.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:10:41+00:00,2022-06-06 15:34:50+00:00,00:14:53.063000,"{'x': -73.73161315917969, 'y': 45.500389099121094}",16.128181,00:24:09,00:14:53.063000,{'id': 'bD6'},UnknownDriverId,b13B4BB5
90,0.0,00:00:00,False,False,00:00:00,18.173754,1.1857011,00:03:54.873000,5661234.873,00:05:08,False,59,2022-06-06 15:41:00+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:31:57.127000+00:00,2022-06-06 15:35:52+00:00,00:05:08,"{'x': -73.71061706542969, 'y': 45.45635986328125}",1.1857011,00:03:54.873000,00:05:08,{'id': 'bB8'},UnknownDriverId,b13B49C7
91,0.0,00:00:00,False,False,00:00:00,56.544415,38.99994,00:41:23,65219760.0,00:00:35,False,101,2022-06-06 15:50:06.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 14:54:33+00:00,2022-06-06 15:35:56+00:00,00:14:10.063000,"{'x': -73.74986267089844, 'y': 45.4996223449707}",38.99994,00:41:23,00:14:10.063000,{'id': 'b58'},"{'id': 'b5F', 'isDriver': True}",b13B4BE0
92,0.0,00:00:00,False,False,00:00:00,3.3865943,0.27274972,00:04:49.937000,20974969.937,00:08:29,False,18,2022-06-06 15:44:30+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:31:11.063000+00:00,2022-06-06 15:36:01+00:00,00:08:29,"{'x': -73.70191192626953, 'y': 45.45520782470703}",0.27274972,00:04:49.937000,00:08:29,{'id': 'b48'},"{'id': 'b6C', 'isDriver': True}",b13B4AB6
93,0.0,00:00:00,False,False,00:00:00,1.791453,0.13830863,00:04:37.937000,61836757.937,00:04:05,False,10,2022-06-06 15:40:58+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:32:15.063000+00:00,2022-06-06 15:36:53+00:00,00:04:05,"{'x': -73.71660614013672, 'y': 45.45543670654297}",0.13830863,00:04:37.937000,00:04:05,{'id': 'b66'},"{'id': 'b81', 'isDriver': True}",b13B49CC
94,0.0,00:00:00,False,False,00:00:00,1.3120145,0.65197533,00:29:48.937000,18131388.937,00:04:27,False,11,2022-06-06 15:41:30+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:07:14.063000+00:00,2022-06-06 15:37:03+00:00,00:04:27,"{'x': -73.59091186523438, 'y': 45.612545013427734}",0.65197533,00:29:48.937000,00:04:27,{'id': 'b43'},"{'id': 'b200', 'isDriver': True}",b13B49E8
95,0.0,00:00:00,False,False,00:00:00,2.136752,0.16975307,00:04:46,65077382.937,00:08:14,False,14,2022-06-06 15:45:40+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:32:40+00:00,2022-06-06 15:37:26+00:00,00:08:14,"{'x': -73.6980209350586, 'y': 45.456382751464844}",0.16975307,00:04:46,00:08:14,{'id': 'b5D'},UnknownDriverId,b13B4AB0
96,0.0,00:00:00,False,False,00:00:00,27.82707,6.9567676,00:15:00,75392522.937,00:05:36,False,87,2022-06-06 15:43:08+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:22:32+00:00,2022-06-06 15:37:32+00:00,00:05:36,"{'x': -73.65967559814453, 'y': 45.49555206298828}",6.9567676,00:15:00,00:05:36,{'id': 'b6E'},UnknownDriverId,b13B4A54
97,0.0,00:00:00,False,False,00:00:00,1.9781337,1.5115892,00:45:50.937000,71373240.0,00:23:52,False,20,2022-06-06 16:01:49+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 14:52:06.063000+00:00,2022-06-06 15:37:57+00:00,00:23:52,"{'x': -73.67295837402344, 'y': 45.49204635620117}",1.5115892,00:45:50.937000,00:23:52,{'id': 'b6F'},UnknownDriverId,b13B4E87
98,0.0,00:00:00,False,False,00:00:00,28.058462,14.839318,00:31:43.937000,17711640.0,00:00:07,False,105,2022-06-06 16:03:07.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:06:24.063000+00:00,2022-06-06 15:38:08+00:00,00:24:59.063000,"{'x': -73.70291137695312, 'y': 45.455589294433594}",14.839318,00:31:43.937000,00:24:59.063000,{'id': 'bD7'},UnknownDriverId,b13B4EED
99,0.0,00:00:00,False,False,00:00:00,1.8406073,0.010193385,00:00:19.937000,66015720.0,00:05:02,False,4,2022-06-06 15:43:24.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:37:48.063000+00:00,2022-06-06 15:38:08+00:00,00:05:16.063000,"{'x': -73.71888732910156, 'y': 45.705780029296875}",0.010193385,00:00:19.937000,00:05:16.063000,{'id': 'b54'},UnknownDriverId,b13B4AA3
100,0.0,00:00:00,False,False,00:00:00,4.712713,0.8823246,00:11:14,9710280.0,00:03:15,False,50,2022-06-06 16:59:41.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:27:14+00:00,2022-06-06 15:38:28+00:00,01:21:13.063000,"{'x': -73.70214080810547, 'y': 45.45530700683594}",0.8823246,00:11:14,01:21:13.063000,{'id': 'bB2'},"{'id': 'b53', 'isDriver': True}",b13B5A76
101,0.0,00:00:00,False,False,00:00:00,6.3867745,0.07118947,00:00:40.127000,65555640.0,00:00:00,False,10,2022-06-06 17:07:49.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:37:53+00:00,2022-06-06 15:38:33.127000+00:00,01:29:15.936000,"{'x': -73.70122528076172, 'y': 45.465267181396484}",0.07118947,00:00:40.127000,01:29:15.936000,{'id': 'b62'},UnknownDriverId,b13B5C57
102,0.0,00:00:00,False,False,00:00:00,19.906301,9.836682,00:29:38.937000,62935200.0,00:00:07,False,79,2022-06-06 15:44:24.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:09:17.063000+00:00,2022-06-06 15:38:56+00:00,00:05:28.063000,"{'x': -73.70206451416016, 'y': 45.45541000366211}",9.836682,00:29:38.937000,00:05:28.063000,{'id': 'b14'},"{'id': 'b5D', 'isDriver': True}",b13B4AED
103,0.0,00:00:00,False,False,00:00:00,6.9993143,1.2034932,00:10:19,71183520.0,00:17:18,False,28,2022-06-06 16:23:08+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:29:12+00:00,2022-06-06 15:39:31+00:00,00:43:37,"{'x': -73.66502380371094, 'y': 45.49637222290039}",1.2034932,00:10:19,00:43:37,{'id': 'b6A'},UnknownDriverId,b13B52E6
104,0.0,00:00:00,False,False,00:00:00,5.150284,0.037106365,00:00:25.937000,36882000.0,00:09:06,False,10,2022-06-06 16:20:52.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:39:24.063000+00:00,2022-06-06 15:39:50+00:00,00:41:02.063000,"{'x': -73.7022476196289, 'y': 45.45553970336914}",0.037106365,00:00:25.937000,00:41:02.063000,{'id': 'bCB'},UnknownDriverId,b13B5285
105,0.0,00:00:00,False,False,00:00:00,4.686759,0.088445656,00:01:07.937000,73652827.937,00:08:12,False,12,2022-06-06 15:48:39+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:39:19.063000+00:00,2022-06-06 15:40:27+00:00,00:08:12,"{'x': -73.66504669189453, 'y': 45.49637222290039}",0.088445656,00:01:07.937000,00:08:12,{'id': 'b5A'},UnknownDriverId,b13B4B56
106,0.0,00:00:00,False,False,00:00:00,6.187789,0.15458643,00:01:29.937000,42678360.0,00:12:29,False,11,2022-06-06 16:00:14+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:38:58.063000+00:00,2022-06-06 15:40:28+00:00,00:19:46,"{'x': -73.6905746459961, 'y': 45.46022415161133}",0.15458643,00:01:29.937000,00:19:46,{'id': 'b42'},"{'id': 'b88', 'isDriver': True}",b13B4DB8
107,0.0,00:00:00,False,False,00:00:00,135.7133,0.035323158,00:00:00.937000,5214240.937,00:05:44,False,0,2022-06-06 15:46:31+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:40:46.063000+00:00,2022-06-06 15:40:47+00:00,00:05:44,"{'x': -73.61576843261719, 'y': 45.72267532348633}",0.035323158,00:00:00.937000,00:05:44,{'id': 'bB9'},"{'id': 'b6E', 'isDriver': True}",b13B4B34
108,0.0,00:00:00,False,False,00:00:00,4.689279,5.0916934,01:05:08.937000,26468640.0,00:00:02,False,39,2022-06-06 15:45:43.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 14:35:44.063000+00:00,2022-06-06 15:40:53+00:00,00:04:50.063000,"{'x': -73.70304107666016, 'y': 45.46706008911133}",5.0916934,01:05:08.937000,00:04:50.063000,{'id': 'b73'},UnknownDriverId,b13B4B01
109,0.0,00:00:00,False,False,00:00:00,14.490535,1.0945868,00:04:31.937000,39274200.0,00:01:16,False,42,2022-06-06 16:05:02.127000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:36:24.063000+00:00,2022-06-06 15:40:56+00:00,00:24:06.127000,"{'x': -73.73086547851562, 'y': 45.45589828491211}",1.0945868,00:04:31.937000,00:24:06.127000,{'id': 'b38'},UnknownDriverId,b13B4F35
110,0.0,00:00:00,False,False,00:00:00,9.996225,1.6188332,00:09:43,65609681.0,00:04:38,False,52,2022-06-06 15:46:01+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:31:40+00:00,2022-06-06 15:41:23+00:00,00:04:38,"{'x': -73.67544555664062, 'y': 45.44908905029297}",1.6188332,00:09:43,00:04:38,{'id': 'b22'},UnknownDriverId,b13B4B15
111,0.0,00:00:00,False,False,00:00:00,69.779144,22.754534,00:19:33.937000,1959840.0,00:00:21,False,90,2022-06-06 15:45:18.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:22:27.063000+00:00,2022-06-06 15:42:01+00:00,00:03:17.063000,"{'x': -73.79507446289062, 'y': 45.257137298583984}",22.754534,00:19:33.936999,00:03:17.063000,{'id': 'bE1'},UnknownDriverId,b13B4ADF
112,0.0,00:00:00,False,False,00:00:00,14.018121,1.5492866,00:06:37.873000,35920080.0,00:00:05,False,63,2022-06-06 15:49:02.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-06 15:35:43.127000+00:00,2022-06-06 15:42:21+00:00,00:06:41.063000,"{'x': -73.7033462524414, 'y': 45.45497512817383}",1.5492866,00:06:37.873000,00:06:41.063000,{'id': 'b3B'},"{'id': 'b60', 'isDriver': True}",b13B4B6D
